item_number,accno,date,quantity,retail,cost,gross
CS-C-65,TC0700,28/08/2024,16,1333,1568,-235
CS-C-65,CP0100,05/09/2024,1,93,98,-5
CS-C-65,TC0700,11/09/2024,5,417,490,-73
CS-C-65,JAM010,11/09/2024,20,1666,1960,-294
CS-C-65,TC0700,26/09/2024,3,250,294,-44
CS-C-65,TDG020,25/10/2024,18,1499,1764,-265
CS-C-65,JAM010,05/11/2024,100,7840,9800,-1960
CS-C-65,TE0300,14/11/2024,50,4165,4900,-735
CS-C-65,NT0300,14/11/2024,18,1499,1764,-265
CS-C-65,TDG020,14/11/2024,13,1083,1274,-191
CS-C-65,MM0200,14/11/2024,14,1262,1372,-110
CS-C-65,FP0200,19/11/2024,2,172,196,-24
CS-C-65,FP0200,19/11/2024,2,172,196,-24
CS-C-65,TDG020,21/11/2024,10,833,980,-147
CS-C-65,3DCC01,21/11/2024,20,1803,1960,-157
CS-C-65,CTR010,22/11/2024,3,279,294,-15
CS-C-65,TE0300,25/11/2024,10,833,980,-147
CS-C-65,UBMM01,27/11/2024,1,91,98,-7
CS-C-65,TDG020,28/11/2024,23,1916,2254,-338
CS-C-65,FP0200,09/12/2024,3,259,294,-35
CS-C-65,TE0300,11/12/2024,15,1250,1470,-221
CS-C-65,VE0100,10/02/2025,20,1764,1960,-196
CS-C-65,TD0100,13/02/2025,11,1024,1078,-54
CS-C-65,TE0300,19/02/2025,30,2499,2940,-441
CS-C-65,MM0200,06/03/2025,33,2975,3234,-259
CS-C-65,TC0700,07/03/2025,10,833,980,-147
CS-C-65,MM0200,10/03/2025,2,180,196,-16
CS-C-65,TC0700,10/03/2025,15,1250,1470,-221
CS-C-65,UBMM01,26/03/2025,12,1094,1176,-82
CS-C-65,HD0100,28/03/2025,64,5519,6272,-753
CS-C-65,UBMM01,05/05/2025,3,273,294,-21
CS-C-65,HD0100,31/07/2025,50,4753,5400,-647
CS-C-65,DST010,31/07/2025,50,4968,5400,-432
CS-C-65,DST010,18/08/2025,40,3974,4320,-346
CS-C-65,HD0100,21/08/2025,60,5702,6480,-778
CS-C-8,TE0300,02/10/2023,5,459,540,-81
CS-C-8,TDG020,03/10/2023,5,459,540,-81
CS-C-8,PGJ010,11/10/2023,10,972,1080,-108
CS-C-8,TB0100,20/03/2025,-5,-417,-490,74
CS-C-8,FDS010,19/10/2023,5,497,540,-43
CS-C-8,TB0100,20/10/2023,13,1236,1404,-168
CS-C-8,WHC010,24/10/2023,27,2566,2916,-350
CS-C-8,TDG020,26/10/2023,5,459,540,-81
CS-C-8,TDG020,31/10/2023,6,551,648,-97
CS-C-8,TDG020,07/11/2023,6,551,648,-97
CS-C-8,TDG020,07/11/2023,7,643,756,-113
CS-C-8,TDG020,07/11/2023,6,551,648,-97
CS-C-8,TDG020,07/11/2023,9,826,972,-146
CS-C-8,TB0100,09/11/2023,8,760,864,-104
CS-C-8,TC0700,29/02/2024,10,972,1080,-108
CS-C-8,MSB010,08/03/2024,7,703,756,-53
CS-C-8,TDG020,15/03/2024,4,367,432,-65
CS-C-8,VE0100,19/03/2024,10,972,1080,-108
CS-C-8,TB0100,02/04/2024,160,15206,17280,-2074
CS-C-8,SSS010,02/04/2024,15,1539,1620,-81
CS-C-8,TDG020,03/04/2024,1,92,108,-16
CS-C-8,CWMT01,03/04/2024,20,1944,2160,-216
CS-C-8,TB0100,03/04/2024,2,190,216,-26
CS-C-8,TDG020,29/04/2024,6,551,648,-97
CS-C-8,TA0100,06/06/2024,3,292,324,-32
CS-C-8,VE0100,21/08/2024,1,88,98,-10
CS-C-8,TE0300,17/10/2024,5,416,490,-74
CS-C-8,TE0300,23/10/2024,15,1250,1470,-220
CS-C-8,VE0100,31/10/2024,10,882,980,-98
CS-C-8,JAM010,05/11/2024,200,15680,19600,-3920
CS-C-8,NT0300,14/11/2024,2,167,196,-29
CS-C-8,VE0100,14/11/2024,10,882,980,-98
CS-C-8,TG0100,15/11/2024,7,652,686,-34
CS-C-8,TB0100,19/11/2024,8,666,784,-118
CS-C-8,TE0300,25/11/2024,10,833,980,-147
CS-C-8,TB0100,26/11/2024,13,1083,1274,-191
CS-C-8,UBMM01,27/11/2024,1,91,98,-7
CS-C-8,NT0300,02/12/2024,10,833,980,-147
CS-C-8,TB0100,05/12/2024,3,250,294,-44
CS-C-8,TE0300,11/12/2024,10,833,980,-147
CS-C-8,VE0100,27/01/2025,4,353,392,-39
CS-C-8,VE0100,10/02/2025,20,1764,1960,-196
CS-C-8,TD0100,11/02/2025,1,93,98,-5
CS-C-8,CP0100,10/03/2025,11,1024,1078,-54
CS-C-8,TD0100,13/03/2025,1,93,98,-5
CS-C-8,TD0100,18/03/2025,2,186,196,-10
CS-C-8,TB0100,20/03/2025,5,417,490,-74
CS-C-8,TDG020,20/03/2025,5,417,490,-74
CS-C-8,TDG020,26/03/2025,2,167,196,-29
CS-C-8,TDG020,08/04/2025,4,333,392,-59
CS-C-8,TDG020,17/04/2025,4,333,392,-59
CS-C-8,TE0300,30/04/2025,10,833,980,-147
CS-C-8,TE0300,12/05/2025,32,2666,3136,-470
CS-C-8,TB0100,13/05/2025,2,167,196,-29
CS-C-8,CP0100,16/05/2025,18,1676,1764,-88
CS-C-8,CP0100,19/05/2025,3,279,294,-15
CS-C-8,TDG020,21/05/2025,3,250,294,-44
CS-C-8,FP0200,21/05/2025,10,862,980,-118
CS-C-8,TE0300,27/05/2025,35,2916,3430,-515
CS-C-8,TB0100,29/05/2025,11,916,1078,-162
CS-C-8,TB0100,05/06/2025,3,250,294,-44
CS-C-8,TDG020,17/06/2025,7,583,686,-103
CS-C-8,CP0100,27/06/2025,1,93,98,-5
CS-C-8,TA0100,04/07/2025,2,176,196,-20
CS-C-8,CP0100,15/07/2025,6,559,588,-29
CS-C-8,CP0100,13/08/2025,4,372,430,-58
CS-C-8,FDS010,18/08/2025,18,1623,1935,-313
CS-C-8,TD0100,20/08/2025,3,279,323,-43
CS-C-8,FP0200,20/08/2025,2,173,215,-43
CS-C-8,TD0100,01/09/2025,2,186,215,-29
CS-C-8,TB0100,23/09/2025,5,416,538,-121
CS-C-8,TB0100,30/09/2025,16,1333,1720,-388
CS-C-8,TB0100,21/10/2025,7,583,756,-173
CS-C1-L,PA0400,17/11/2023,8,1922,2136,-214
CS-C1-L,PA0400,21/11/2023,3,721,801,-80
CS-C1-L,PA0400,21/11/2023,1,240,267,-27
CS-C1-L,NT0300,29/02/2024,2,454,534,-80
CS-C1-L,PA0400,23/08/2024,2,454,534,-80
CS-C1-M,PA0400,23/08/2024,2,374,440,-66
CS-C1-S,UBMM01,25/10/2023,1,157,162,-5
CS-C1-S,CTR010,26/01/2024,9,1458,1458,0
CS-C1-S,TD0100,24/05/2024,1,162,162,0
CS-C1-S,PA0400,23/08/2024,2,275,324,-49
CS-CB80,TD0100,04/10/2024,1,84,88,-4
CS-CB80,CTR010,06/11/2024,42,3511,3696,-185
CS-CB80,CTR010,12/12/2024,15,1254,1320,-66
CS-CB80,TB0100,13/02/2025,2,150,176,-26
CS-CB80,TB0100,21/02/2025,2,150,176,-26
CS-CB80,TDG020,07/03/2025,2,150,176,-26
CS-CB80,TD0100,18/03/2025,1,84,88,-4
CS-CB80,TDG020,26/03/2025,2,150,176,-26
CS-CB80,SN0200,20/06/2025,50,3740,4400,-660
CS-CB80,CTA010,21/10/2025,1,84,88,-4
CS-CB80,CTA010,22/10/2025,35,2926,3080,-154
CS-CG01,TE0300,02/10/2023,1,490,576,-86
CS-CG01,WHC010,16/10/2023,1,507,576,-69
CS-CG01,COS010,07/05/2025,-1,-504,-560,56
CS-CG01,AGU010,18/10/2023,1,536,576,-40
CS-CG01,PGJ010,31/10/2023,1,518,576,-58
CS-CG01,JAM010,01/11/2023,2,979,1152,-173
CS-CG01,TDG020,10/11/2023,1,490,576,-86
CS-CG01,SN0200,21/11/2023,2,979,1152,-173
CS-CG01,CGA000,23/11/2023,3,1607,1728,-121
CS-CG01,WHC010,24/11/2023,1,507,576,-69
CS-CG01,TDG020,28/11/2023,1,490,576,-86
CS-CG01,NT0300,23/01/2024,1,490,576,-86
CS-CG01,WHC010,25/01/2024,1,507,576,-69
CS-CG01,HD0100,28/02/2024,1,530,576,-46
CS-CG01,TDG020,04/03/2024,1,490,576,-86
CS-CG01,CTR010,08/03/2024,1,576,576,0
CS-CG01,WHC010,08/03/2024,1,507,576,-69
CS-CG01,MM0200,29/04/2024,1,547,576,-29
CS-CG01,IT0100,23/05/2024,1,518,576,-58
CS-CG01,TD0100,24/05/2024,1,576,576,0
CS-CG01,SN0200,16/07/2024,10,5270,6200,-930
CS-CG01,TDG020,19/07/2024,2,1054,1240,-186
CS-CG01,CTR010,28/08/2024,1,589,620,-31
CS-CG01,TP0200,28/08/2024,1,558,620,-62
CS-CG01,TDG020,12/09/2024,2,1054,1240,-186
CS-CG01,HG0200,26/09/2024,1,620,620,0
CS-CG01,MC0900,07/10/2024,1,570,620,-50
CS-CG01,CTR010,06/11/2024,1,589,620,-31
CS-CG01,SN0200,08/11/2024,12,6324,7440,-1116
CS-CG01,ME0100,12/11/2024,1,589,620,-31
CS-CG01,CGA000,28/11/2024,2,1116,1240,-124
CS-CG01,CTR010,09/12/2024,1,589,620,-31
CS-CG01,NT0300,23/01/2025,1,527,620,-93
CS-CG01,CIG010,31/01/2025,1,589,620,-31
CS-CG01,IT0100,05/02/2025,1,504,560,-56
CS-CG01,BB0100,10/03/2025,1,448,560,-112
CS-CG01,TDG020,11/03/2025,2,952,1120,-168
CS-CG01,COS010,22/04/2025,1,504,560,-56
CS-CG01,MM0200,09/05/2025,1,515,560,-45
CS-CG01,WC0100,12/05/2025,1,560,560,0
CS-CG01,SN0200,30/05/2025,10,4760,5600,-840
CS-CG01,HG0200,23/07/2025,1,560,560,0
CS-CG01,SN0200,01/08/2025,2,952,1120,-168
CS-CG01,LYE010,15/08/2025,1,515,560,-45
CS-CG01,FDS010,19/08/2025,1,515,560,-45
CS-CG01,TDG020,28/08/2025,2,952,1120,-168
CS-CG01,CTA010,02/10/2025,1,532,560,-28
CS-CG01-BL,COS010,07/05/2025,-1,-504,-560,56
CS-CG01-BL,LYE010,11/02/2025,1,515,560,-45
CS-CG01-BL,CIG010,13/02/2025,1,532,560,-28
CS-CG01-BL,3DCC01,21/02/2025,1,515,560,-45
CS-CG01-BL,CTA010,24/03/2025,1,532,560,-28
CS-CG01-BL,COS010,22/04/2025,1,504,560,-56
CS-CG01-BL,SN0200,01/08/2025,1,476,560,-84
CS-CG01-GR,CIG010,10/02/2025,1,532,560,-28
CS-CG01-GR,TC0700,20/02/2025,1,476,560,-84
CS-CG01-RD,COS010,07/05/2025,-1,-504,-560,56
CS-CG01-RD,3DCC01,21/02/2025,1,515,560,-45
CS-CG01-RD,CIG010,28/02/2025,1,532,560,-28
CS-CG01-RD,CTA010,24/03/2025,1,532,560,-28
CS-CG01-RD,COS010,22/04/2025,1,504,560,-56
CS-CG01-RD,SN0200,01/08/2025,1,476,560,-84
CS-CG01-YE,CIG010,28/02/2025,1,532,560,-28
CS-CG01-YE,CTA010,24/03/2025,1,532,560,-28
CS-CG01-YE,LYE010,20/08/2025,1,515,560,-45
CS-CR4-L,TC0700,02/10/2023,2,738,820,-82
CS-CR4-L,IT0100,09/11/2023,1,369,410,-41
CS-CR4-L,TB0100,12/12/2023,2,722,820,-98
CS-CR4-L,IT0100,16/04/2024,4,1476,1640,-164
CS-CR4-L,TA0100,20/09/2024,1,359,399,-40
CS-CR4-L,TC0700,26/09/2024,7,2374,2793,-419
CS-CR4-L,MM0200,07/11/2024,1,367,399,-32
CS-CR4-L,TC0700,28/01/2025,1,339,399,-60
CS-CR4-L,TD0100,27/02/2025,16,6065,6384,-319
CS-CR4-L,TC0700,09/09/2025,1,339,399,-60
CS-CR4-M,TC0700,02/10/2023,1,311,346,-35
CS-CR4-M,TB0100,12/12/2023,2,609,692,-83
CS-CR4-M,TP0200,15/01/2024,10,3460,3460,0
CS-CR4-M,TA0100,20/09/2024,1,296,329,-33
CS-CR4-M,IT0100,07/05/2025,3,888,987,-99
CS-CR4-M,IT0100,26/05/2025,1,296,329,-33
CS-CR4-M,TG0100,13/08/2025,1,313,329,-16
CS-CR4-M,TG0100,08/09/2025,1,313,329,-16
CS-CR4-M,TC0700,09/09/2025,2,559,658,-99
CS-CR4-S,TB0100,12/12/2023,5,1487,1690,-203
CS-CR4-S,CIG010,16/01/2024,1,321,338,-17
CS-CR4-S,TA0100,08/05/2024,2,608,676,-68
CS-CR4-S,TP0200,26/08/2024,25,7088,7875,-788
CS-CR4-S,LYE010,25/11/2024,2,580,630,-50
CS-CR4-S,TC0700,09/09/2025,2,536,630,-94
CS-D100,UBMM01,17/10/2023,1,30,76,-46
CS-D100,TG0100,07/02/2024,17,1227,1292,-65
CS-D100,AGU010,07/02/2024,1,71,76,-5
CS-D100,SN0200,21/02/2024,15,969,1140,-171
CS-D100,SN0200,24/04/2024,15,969,1140,-171
CS-D100,E04000,25/07/2024,3,205,228,-23
CS-D100,TB0100,13/08/2024,1,65,74,-9
CS-D100,TDG020,02/10/2024,3,189,222,-33
CS-D100,SN0200,16/10/2024,20,1258,1480,-222
CS-D100,SN0200,30/10/2024,140,8807,10360,-1553
CS-D100,LYE010,11/02/2025,3,204,222,-18
CS-D100,HD0100,24/06/2025,1,65,74,-9
CS-D100,TB0100,04/08/2025,1,63,74,-11
CS-D46,TB0100,18/01/2024,-4,-331,-376,45
CS-D46,TB0100,10/10/2024,-18,-1392,-1638,246
CS-D46,TB0100,17/10/2023,17,1406,1598,-192
CS-D46,TB0100,12/12/2023,10,827,940,-113
CS-D46,TB0100,18/01/2024,4,331,376,-45
CS-D46,TB0100,18/01/2024,4,331,376,-45
CS-D46,PA0400,08/05/2024,5,423,470,-47
CS-D46,T01000,24/07/2024,25,2350,2350,0
CS-D46,T01000,22/08/2024,2,182,182,0
CS-D46,TB0100,10/10/2024,18,1392,1638,-246
CS-D46,TB0100,10/10/2024,18,1392,1638,-246
CS-D46,TP0200,20/01/2025,3,246,273,-27
CS-D46,CTA010,24/03/2025,24,2075,2184,-109
CS-D46,CTA010,06/05/2025,1,86,91,-5
CS-D46,CTA010,07/05/2025,4,346,364,-18
CS-D46,UBMM01,23/06/2025,1,85,91,-6
CS-D46,TD0100,02/07/2025,26,2248,2366,-118
CS-D46,TD0100,09/07/2025,2,173,182,-9
CS-D58,TB0100,10/10/2024,-4,-500,-588,88
CS-D58,SN0200,11/10/2023,110,14773,17380,-2607
CS-D58,TB0100,17/10/2023,4,556,632,-76
CS-D58,TDG020,15/11/2023,12,1612,1896,-284
CS-D58,TA0100,29/11/2023,10,1422,1580,-158
CS-D58,TB0100,12/12/2023,11,1530,1738,-208
CS-D58,TA0100,17/01/2024,5,711,790,-79
CS-D58,DST010,22/01/2024,10,1501,1580,-79
CS-D58,SUN010,26/09/2024,6,811,882,-71
CS-D58,TB0100,10/10/2024,4,500,588,-88
CS-D58,TB0100,10/10/2024,4,500,588,-88
CS-D58,TDG020,22/11/2024,15,1874,2205,-331
CS-D58,TA0100,22/11/2024,14,1852,2058,-206
CS-D58,TT0700,02/12/2024,1,132,147,-15
CS-D58,TB0100,16/01/2025,5,625,735,-110
CS-D58,DST010,16/01/2025,30,4057,4410,-353
CS-D58,TP0200,20/01/2025,3,397,441,-44
CS-D58,TB0100,23/01/2025,2,250,294,-44
CS-D58,TD0100,11/02/2025,3,419,441,-22
CS-D58,TDG020,26/03/2025,1,125,147,-22
CS-D58,TA0100,01/04/2025,3,397,441,-44
CS-D58,TE0300,14/04/2025,8,1000,1176,-176
CS-D58,UBMM01,23/06/2025,1,137,147,-10
CS-D58,TA0100,01/09/2025,2,265,294,-29
CS-D58,TA0100,22/09/2025,30,3969,4410,-441
CS-D58,TB0100,02/10/2025,4,500,588,-88
CS-D58,TD0100,15/10/2025,1,140,147,-7
CS-D60,SUN010,08/11/2023,20,513,540,-27
CS-D60,TDG020,15/11/2023,6,138,162,-24
CS-D60,TDG020,07/12/2023,11,252,297,-45
CS-D60,CTR010,12/02/2024,1,27,27,0
CS-D60,CTR010,12/02/2024,59,1593,1593,0
CS-D60,CTR010,13/02/2024,10,270,270,0
CS-D60,TB0100,15/02/2024,6,143,162,-19
CS-D60,SN0200,21/02/2024,120,2754,3240,-486
CS-D60,MD0200,23/04/2024,4,108,108,0
CS-D60,TDG020,29/04/2024,2,46,54,-8
CS-D60,E04000,25/07/2024,3,73,81,-8
CS-D60,IT0100,14/11/2024,17,383,425,-43
CS-D60,MM0200,06/12/2024,2,46,50,-4
CS-D60,SUN010,12/12/2024,30,690,750,-60
CS-D60,TA0100,21/02/2025,60,1350,1500,-150
CS-D60,TB0100,25/02/2025,1,21,25,-4
CS-D60,MD0200,29/05/2025,4,100,100,0
CS-D60,TB0100,02/10/2025,18,383,450,-67
CS-D80,IT0100,05/10/2023,10,360,400,-40
CS-D80,TB0100,20/10/2023,18,634,720,-86
CS-D80,TDG020,01/11/2023,70,2380,2800,-420
CS-D80,TDG020,09/11/2023,2,68,80,-12
CS-D80,TB0100,09/11/2023,1,35,40,-5
CS-D80,TDG020,15/11/2023,1,34,40,-6
CS-D80,TDG020,30/11/2023,1,34,40,-6
CS-D80,TDG020,07/12/2023,2,68,80,-12
CS-D80,TDG020,15/01/2024,9,306,360,-54
CS-D80,MD0200,06/02/2024,1,40,40,0
CS-D80,TDG020,07/02/2024,38,1292,1520,-228
CS-D80,CTR010,07/02/2024,1,40,40,0
CS-D80,TE0300,06/03/2024,10,340,400,-60
CS-D80,TDG020,09/04/2024,3,102,120,-18
CS-D80,E04000,25/07/2024,3,116,129,-13
CS-D80,TB0100,13/08/2024,1,34,39,-5
CS-D80,TB0100,15/10/2024,15,497,585,-88
CS-D80,IT0100,18/10/2024,5,176,195,-20
CS-D80,IT0100,21/10/2024,1,35,39,-4
CS-D80,LYE010,25/10/2024,1,36,39,-3
CS-D80,TB0100,21/11/2024,2,66,78,-12
CS-D80,TB0100,24/01/2025,9,298,351,-53
CS-D80,TDG020,06/02/2025,11,365,429,-64
CS-D80,TDG020,17/02/2025,14,464,546,-82
CS-D80,TDG020,17/02/2025,38,1260,1482,-222
CS-D80,TB0100,04/08/2025,1,33,39,-6
CS-D80,TG0100,13/08/2025,50,1853,1950,-98
CS-D80,TB0100,26/08/2025,30,994,1170,-176
CS-D80,TDG020,14/10/2025,11,365,429,-64
CS-D80,TB0100,14/10/2025,15,497,585,-88
CS-D80,TDG020,15/10/2025,1,33,39,-6
CS-DR-21,UBMM01,24/10/2024,1,51,128,-77
CS-EW01-BZ,MSB010,04/03/2024,4,958,1008,-50
CS-EW01-BZ,IT0100,18/03/2024,10,2268,2520,-252
CS-EW01-BZ,LYE010,05/04/2024,4,958,1008,-50
CS-EW01-BZ,TT0700,21/06/2024,4,927,1008,-81
CS-EW01-BZ,MSB010,09/10/2024,9,1985,2205,-220
CS-EW01-BZ,MSB010,17/10/2024,4,882,980,-98
CS-EW01-BZ,MSB010,19/11/2024,6,1323,1470,-147
CS-EW01-BZ,TB0100,02/04/2025,1,208,245,-37
CS-EW01-BZ,PA0400,08/08/2025,5,1041,1225,-184
CS-EW01-GD,SN0200,17/10/2023,38,8140,9576,-1436
CS-EW01-GD,MSB010,04/03/2024,18,4309,4536,-227
CS-EW01-GD,CP0100,11/03/2024,6,1512,1512,0
CS-EW01-GD,CP0100,22/04/2024,2,504,504,0
CS-EW01-GD,ICE010,13/05/2024,2,504,504,0
CS-EW01-GD,TT0700,21/06/2024,5,1159,1260,-101
CS-EW01-GD,MSB010,27/09/2024,8,1764,1960,-196
CS-EW01-GD,MSB010,09/10/2024,38,8379,9310,-931
CS-EW01-GD,TD0100,11/02/2025,1,233,245,-12
CS-EW01-GD,TD0100,18/03/2025,1,233,245,-12
CS-EW01-GD,TB0100,18/03/2025,6,1250,1470,-220
CS-EW01-GD,TD0100,14/07/2025,6,1397,1470,-74
CS-EW01-GD,IC0100,04/08/2025,21,5145,5145,0
CS-EW01-GD,PA0400,05/08/2025,5,1041,1225,-184
CS-EW01-GD,PA0400,08/08/2025,5,1041,1225,-184
CS-EW01-GD,IC0100,16/09/2025,2,490,490,0
CS-EW01-GD,IC0100,10/10/2025,1,245,245,0
CS-EW01-SV,SN0200,17/10/2023,2,428,504,-76
CS-EW01-SV,TDG020,15/01/2024,15,3213,3780,-567
CS-EW01-SV,MSB010,04/03/2024,2,479,504,-25
CS-EW01-SV,CP0100,12/03/2024,4,1008,1008,0
CS-EW01-SV,TT0700,21/06/2024,5,1159,1260,-101
CS-EW01-SV,MSB010,27/09/2024,7,1544,1715,-172
CS-EW01-SV,MSB010,09/10/2024,6,1323,1470,-147
CS-EW01-SV,MSB010,19/11/2024,2,441,490,-49
CS-EW01-SV,PA0400,20/11/2024,8,1666,1960,-294
CS-EW01-SV,TB0100,02/04/2025,1,208,245,-37
CS-EW01-SV,TD0100,14/07/2025,5,1164,1225,-61
CS-EW01-SV,PA0400,05/08/2025,5,1041,1225,-184
CS-EW01-SV,PA0400,08/08/2025,5,1041,1225,-184
CS-EW01-SV,PA0400,11/09/2025,25,5206,6125,-919
CS-FH-1L,VE0100,11/10/2023,6,1361,1512,-151
CS-FH-1L,TDG020,19/01/2024,1,214,252,-38
CS-FH-1L,TI0200,24/01/2024,10,2394,2520,-126
CS-FH-1L,TB0100,20/02/2024,4,887,1008,-121
CS-FH-1L,VE0100,05/06/2024,4,907,1008,-101
CS-FH-1L,VE0100,21/08/2024,2,441,490,-49
CS-FH-5L,TT0700,09/10/2023,-1,-221,-240,19
CS-FH-5L,TE0300,02/10/2023,5,1020,1200,-180
CS-FH-5L,TT0700,09/10/2023,1,221,240,-19
CS-FH-5L,TT0700,09/10/2023,1,221,240,-19
CS-FH-5L,VE0100,11/10/2023,6,1296,1440,-144
CS-FH-5L,TA0100,08/11/2023,3,648,720,-72
CS-FH-5L,TB0100,14/11/2023,1,211,240,-29
CS-FH-5L,TT0700,15/11/2023,2,442,480,-38
CS-FH-5L,VE0100,28/11/2023,5,1080,1200,-120
CS-FH-5L,TP0200,15/01/2024,35,8400,8400,0
CS-FH-5L,CC0100,04/03/2024,6,1368,1440,-72
CS-FH-5L,TT0700,24/04/2024,1,221,240,-19
CS-FH-5L,VE0100,25/04/2024,3,648,720,-72
CS-FH-5L,SSL010,24/06/2024,1,254,254,0
CS-FH-5L,VE0100,24/06/2024,5,1143,1270,-127
CS-FH-5L,TB0100,23/08/2024,1,190,224,-34
CS-FH-5L,TDG020,13/09/2024,4,762,896,-134
CS-FH-5L,SSS010,03/10/2024,1,213,224,-11
CS-FH-5L,SSS010,14/10/2024,22,4682,4928,-246
CS-FH-5L,TB0100,17/10/2024,1,190,224,-34
CS-FH-5L,TDG020,22/10/2024,1,190,224,-34
CS-FH-5L,PGJ010,15/11/2024,2,403,448,-45
CS-FH-5L,PGJ010,21/11/2024,4,806,896,-90
CS-FH-5L,VE0100,03/12/2024,5,1008,1120,-112
CS-FH-5L,MSB010,23/01/2025,1,202,224,-22
CS-FH-5L,SSL010,28/01/2025,1,224,224,0
CS-FH-5L,GSM010,11/02/2025,10,2128,2240,-112
CS-FH-5L,TB0100,20/02/2025,49,9330,10976,-1646
CS-FH-5L,TC0700,14/03/2025,1,190,224,-34
CS-FH-5L,VE0100,09/04/2025,10,2016,2240,-224
CS-FH-5L,TC0700,23/04/2025,3,571,672,-101
CS-FH-5L,TE0300,30/04/2025,2,381,448,-67
CS-FH-5L,VE0100,02/06/2025,12,2419,2688,-269
CS-FH-5L,VE0100,11/09/2025,10,2016,2240,-224
CS-FH-5L,TG0100,16/09/2025,3,638,672,-34
CS-FH-5L,TDG020,17/09/2025,15,2856,3360,-504
CS-FH-5L,TE0300,22/09/2025,5,952,1120,-168
CS-FH-5L,VE0100,30/09/2025,5,1008,1120,-112
CS-FH-5L,TG0100,02/10/2025,4,851,896,-45
CS-FH-5L,TG0100,08/10/2025,1,213,224,-11
CS-FH-5L,SSS010,14/10/2025,1,213,224,-11
CS-FH-5M,TE0300,02/10/2023,5,765,900,-135
CS-FH-5M,VE0100,11/10/2023,4,648,720,-72
CS-FH-5M,TB0100,14/11/2023,14,2218,2520,-302
CS-FH-5M,TT0700,15/11/2023,4,662,720,-58
CS-FH-5M,FDS010,08/02/2024,2,331,360,-29
CS-FH-5M,VE0100,19/03/2024,4,648,720,-72
CS-FH-5M,CCG020,03/04/2024,4,720,720,0
CS-FH-5M,SSL010,14/06/2024,4,720,720,0
CS-FH-5M,MSB010,04/07/2024,1,178,191,-13
CS-FH-5M,TDG020,05/07/2024,1,162,191,-29
CS-FH-5M,VE0100,21/08/2024,3,454,504,-50
CS-FH-5M,TB0100,23/08/2024,1,143,168,-25
CS-FH-5M,TDG020,13/09/2024,4,571,672,-101
CS-FH-5M,VE0100,17/09/2024,4,605,672,-67
CS-FH-5M,GSM010,18/09/2024,35,5586,5880,-294
CS-FH-5M,ICG020,25/09/2024,5,840,840,0
CS-FH-5M,SSS010,14/10/2024,21,3352,3528,-176
CS-FH-5M,VE0100,22/10/2024,5,756,840,-84
CS-FH-5M,MC0900,12/11/2024,40,6182,6720,-538
CS-FH-5M,TC0700,14/03/2025,1,143,168,-25
CS-FH-5M,TE0300,02/04/2025,20,2856,3360,-504
CS-FH-5M,TC0700,23/04/2025,3,428,504,-76
CS-FH-5M,TE0300,30/04/2025,2,286,336,-50
CS-FH-5M,COS010,07/05/2025,1,151,168,-17
CS-FH-5M,NT0300,11/08/2025,5,714,840,-126
CS-FH-5M,TDG020,17/09/2025,9,1285,1512,-227
CS-FH-5M,TG0100,02/10/2025,1,160,168,-8
CS-FH-5M,TDG020,03/10/2025,2,286,336,-50
CS-FH-5M,TDG020,07/10/2025,4,571,672,-101
CS-FH-5M,TG0100,15/10/2025,6,958,1008,-50
CS-FH-5S,TE0300,02/10/2023,5,476,560,-84
CS-FH-5S,VE0100,11/10/2023,6,605,672,-67
CS-FH-5S,FM0200,19/10/2023,2,213,224,-11
CS-FH-5S,TB0100,14/11/2023,25,2464,2800,-336
CS-FH-5S,TT0700,15/11/2023,2,206,224,-18
CS-FH-5S,CC0100,20/11/2023,5,532,560,-28
CS-FH-5S,CGA000,23/11/2023,11,1146,1232,-86
CS-FH-5S,SSL010,24/06/2024,1,120,120,0
CS-FH-5S,VE0100,24/06/2024,5,540,600,-60
CS-FH-5S,VE0100,21/08/2024,10,945,1050,-105
CS-FH-5S,TB0100,23/08/2024,1,89,105,-16
CS-FH-5S,CCG020,03/09/2024,2,210,210,0
CS-FH-5S,CGA000,05/09/2024,30,2835,3150,-315
CS-FH-5S,JAM010,11/09/2024,40,3570,4200,-630
CS-FH-5S,TB0100,12/09/2024,2,179,210,-32
CS-FH-5S,TDG020,13/09/2024,3,268,315,-47
CS-FH-5S,SSS010,14/10/2024,18,1796,1890,-95
CS-FH-5S,TB0100,17/10/2024,1,89,105,-16
CS-FH-5S,TB0100,11/11/2024,2,179,210,-32
CS-FH-5S,MC0900,12/11/2024,12,1159,1260,-101
CS-FH-5S,DST010,16/01/2025,12,1159,1260,-101
CS-FH-5S,TC0700,14/03/2025,1,89,105,-16
CS-FH-5S,E04000,02/04/2025,4,378,420,-42
CS-FH-5S,ICE010,23/04/2025,1,105,105,0
CS-FH-5S,TC0700,23/04/2025,5,446,525,-79
CS-FH-5S,TE0300,30/04/2025,2,179,210,-32
CS-FH-5S,TDG020,04/08/2025,5,446,525,-79
CS-FH-5S,DST010,06/08/2025,20,1932,2100,-168
CS-FH-5S,NT0300,11/08/2025,5,446,525,-79
CS-FH-5S,TDG020,22/08/2025,5,446,525,-79
CS-FH-5S,TDG020,28/08/2025,5,446,525,-79
CS-FH-5S,TD0100,15/10/2025,2,199,210,-11
